"GLOBAL.UNIQUE.IDENTIFIER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","OBSERVATION.COUNT","STATE","COUNTY","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","DURATION.MINUTES","EFFORT.DISTANCE.KM","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","HAS.MEDIA","APPROVED","REVIEWED","group.id","month","day","daym","cyear","year"
"URN:CornellLabOfOrnithology:EBIRD:OBS375172048","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr542571","S27668192","Traveling",23,0.069,8,1,"G1599472",0,1,0,"G1599472",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS608385225","domestic","Rock Pigeon","Columba livia","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:02:00","obsr690943","S45129693","Stationary",17,NA,6,1,"G1601312",0,1,0,"G1601312",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372617109","domestic","Rock Pigeon","Columba livia","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:17:00","obsr535869","S27438341","Traveling",15,0.2,10,1,"G1600240",0,1,0,"G1600240",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373452222","domestic","Rock Pigeon","Columba livia","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:52:00","obsr690941","S27512628","Stationary",15,NA,8,1,"G1599470",0,1,0,"G1599470",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374025779","domestic","Rock Pigeon","Columba livia","6","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:56:00","obsr690939","S27566371","Stationary",22,NA,7,1,"G1603389",0,1,0,"G1603389",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373107240","domestic","Rock Pigeon","Columba livia","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:52:00","obsr672706","S27482518","Stationary",15,NA,8,1,"G1599470",0,1,0,"G1599470",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS375171823","domestic","Rock Pigeon","Columba livia","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:52:00","obsr542571","S27668172","Stationary",15,NA,8,1,"G1599470",0,1,0,"G1599470",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374025538","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:28:00","obsr690939","S27566354","Traveling",15,0.2,10,1,"G1603582",0,1,0,"G1603582",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373107331","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr672706","S27482526","Traveling",23,0.069,8,1,"G1599472",0,1,0,"G1599472",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS375514815","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:12:00","obsr690932","S27697227","Traveling",15,0.3,10,1,"G1603583",0,1,0,"G1603583",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373460450","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr690939","S27513308","Traveling",23,0.069,8,1,"G1599472",0,1,0,"G1599472",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374039238","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:29:00","obsr690941","S27567620","Traveling",24,0.299,7,1,"G1603390",0,1,0,"G1603390",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373452603","domestic","Rock Pigeon","Columba livia","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:06:00","obsr690941","S27512660","Traveling",22,0.1,8,1,"G1599473",0,1,0,"G1599473",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374542921","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:38:00","obsr699757","S27616792","Traveling",24,0.1,8,1,"G1605253",0,1,0,"G1605253",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374054062","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:16:00","obsr715123","S27569038","Stationary",20,NA,12,1,"G1603644",0,1,0,"G1603644",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372900031","domestic","Rock Pigeon","Columba livia","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:52:00","obsr535869","S27463698","Stationary",15,NA,8,1,"G1599470",0,1,0,"G1599470",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373472694","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:02:00","obsr711584","S27514437","Stationary",17,NA,8,1,"G1601305",0,1,0,"G1601305",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373002472","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:17:00","obsr690941","S27472341","Stationary",16,NA,8,1,"G1599123",0,1,0,"G1599123",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372661743","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:17:00","obsr535869","S27441583","Stationary",16,NA,8,1,"G1599123",0,1,0,"G1599123",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373994861","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:38:00","obsr535869","S27563572","Traveling",24,0.1,8,1,"G1605253",0,1,0,"G1605253",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374058945","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:12:00","obsr690941","S27569464","Traveling",15,0.3,10,1,"G1603583",0,1,0,"G1603583",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372978133","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:22:00","obsr535869","S27470149","Stationary",15,NA,2,1,"G1599468",0,1,0,"G1599468",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374910281","domestic","Rock Pigeon","Columba livia","7","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:42:00","obsr672706","S27648226","Stationary",20,NA,7,1,"G1603391",0,1,0,"G1603391",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS371170291","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"15:21:00","obsr690935","S27325071","Traveling",15,0.5,8,1,"G1588076",0,1,0,"G1588076",2,37,6,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373460348","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:17:00","obsr690939","S27513300","Traveling",25,0.299,5,1,"G1601218",0,1,0,"G1601218",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374022180","domestic","Rock Pigeon","Columba livia","6","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:15:00","obsr550321","S27566046","Traveling",15,0.3,1,1,NA,0,1,0,"S27566046",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS376862089","domestic","Rock Pigeon","Columba livia","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:17:00","obsr690934","S27806127","Traveling",15,0.2,10,1,"G1600240",0,1,0,"G1600240",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373107098","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:22:00","obsr672706","S27482506","Stationary",15,NA,2,1,"G1599468",0,1,0,"G1599468",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374039196","domestic","Rock Pigeon","Columba livia","7","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:42:00","obsr690941","S27567615","Stationary",20,NA,7,1,"G1603391",0,1,0,"G1603391",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373452654","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:17:00","obsr690941","S27512664","Traveling",25,0.299,5,1,"G1601218",0,1,0,"G1601218",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373530390","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:02:00","obsr672706","S27519766","Stationary",17,NA,8,1,"G1601305",0,1,0,"G1601305",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373881756","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:29:00","obsr535869","S27553517","Traveling",24,0.299,7,1,"G1603390",0,1,0,"G1603390",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372660559","domestic","Rock Pigeon","Columba livia","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"15:55:00","obsr535869","S27441499","Stationary",15,NA,5,1,NA,0,1,0,"S27441499",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372922706","domestic","Rock Pigeon","Columba livia","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:06:00","obsr535869","S27465705","Traveling",22,0.1,8,1,"G1599473",0,1,0,"G1599473",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374025519","domestic","Rock Pigeon","Columba livia","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:46:00","obsr690939","S27566351","Stationary",15,NA,10,1,"G1603581",0,1,0,"G1603581",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373987943","domestic","Rock Pigeon","Columba livia","7","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:42:00","obsr699757","S27563098","Stationary",20,NA,7,1,"G1603391",0,1,0,"G1603391",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374016832","domestic","Rock Pigeon","Columba livia","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:55:00","obsr550321","S27565550","Traveling",15,0.2,10,1,"G1603584",0,1,0,"G1603584",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS376862136","domestic","Rock Pigeon","Columba livia","10","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:53:00","obsr690934","S27806130","Traveling",19,0.1,10,1,"G1600239",0,1,0,"G1600239",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374910321","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:29:00","obsr672706","S27648230","Traveling",24,0.299,7,1,"G1603390",0,1,0,"G1603390",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374039258","domestic","Rock Pigeon","Columba livia","6","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:56:00","obsr690941","S27567621","Stationary",22,NA,7,1,"G1603389",0,1,0,"G1603389",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373107350","domestic","Rock Pigeon","Columba livia","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:06:00","obsr672706","S27482528","Traveling",22,0.1,8,1,"G1599473",0,1,0,"G1599473",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373530190","domestic","Rock Pigeon","Columba livia","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:02:00","obsr672706","S27519757","Stationary",17,NA,6,1,"G1601312",0,1,0,"G1601312",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374025559","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:12:00","obsr690939","S27566357","Traveling",15,0.3,10,1,"G1603583",0,1,0,"G1603583",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374058879","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:28:00","obsr690941","S27569459","Traveling",15,0.2,10,1,"G1603582",0,1,0,"G1603582",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS375514819","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:28:00","obsr690932","S27697228","Traveling",15,0.2,10,1,"G1603582",0,1,0,"G1603582",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372916082","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr535869","S27465130","Traveling",23,0.069,8,1,"G1599472",0,1,0,"G1599472",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373471928","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:02:00","obsr690941","S27514368","Stationary",17,NA,8,1,"G1601305",0,1,0,"G1601305",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372612996","domestic","Rock Pigeon","Columba livia","10","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:53:00","obsr535869","S27437998","Traveling",19,0.1,10,1,"G1600239",0,1,0,"G1600239",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374059008","domestic","Rock Pigeon","Columba livia","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:55:00","obsr690941","S27569470","Traveling",15,0.2,10,1,"G1603584",0,1,0,"G1603584",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373279953","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr699757","S27498159","Traveling",23,0.069,8,1,"G1599472",0,1,0,"G1599472",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374025688","domestic","Rock Pigeon","Columba livia","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:55:00","obsr690939","S27566361","Traveling",15,0.2,10,1,"G1603584",0,1,0,"G1603584",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373991960","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:16:00","obsr535869","S27563343","Stationary",20,NA,12,1,"G1603644",0,1,0,"G1603644",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373472176","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:02:00","obsr699757","S27514390","Stationary",17,NA,8,1,"G1601305",0,1,0,"G1601305",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373279876","domestic","Rock Pigeon","Columba livia","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:06:00","obsr699757","S27498154","Traveling",22,0.1,8,1,"G1599473",0,1,0,"G1599473",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373431154","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:02:00","obsr535869","S27510836","Stationary",17,NA,8,1,"G1601305",0,1,0,"G1601305",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373279980","domestic","Rock Pigeon","Columba livia","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:52:00","obsr699757","S27498162","Stationary",15,NA,8,1,"G1599470",0,1,0,"G1599470",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374053133","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:16:00","obsr690941","S27568956","Stationary",20,NA,12,1,"G1603644",0,1,0,"G1603644",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372908968","domestic","Rock Pigeon","Columba livia","6","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:09:00","obsr535869","S27464435","Traveling",27,0.15,8,1,"G1599471",0,1,0,"G1599471",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372624660","domestic","Rock Pigeon","Columba livia","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:33:00","obsr535869","S27438874","Traveling",35,0.7,10,1,"G1600242",0,1,0,"G1600242",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373280019","domestic","Rock Pigeon","Columba livia","10","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:53:00","obsr699757","S27498163","Traveling",19,0.1,10,1,"G1600239",0,1,0,"G1600239",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373429756","domestic","Rock Pigeon","Columba livia","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"15:40:00","obsr535869","S27510744","Stationary",16,NA,1,1,NA,0,1,0,"S27510744",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS375514916","domestic","Rock Pigeon","Columba livia","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:55:00","obsr690932","S27697232","Traveling",15,0.2,10,1,"G1603584",0,1,0,"G1603584",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS1049501901","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:38:00","obsr701106","S79082036","Traveling",24,0.1,8,1,"G1605253",0,1,0,"G1605253",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374058866","domestic","Rock Pigeon","Columba livia","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:46:00","obsr690941","S27569456","Stationary",15,NA,10,1,"G1603581",0,1,0,"G1603581",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374542985","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:16:00","obsr699757","S27616796","Stationary",20,NA,12,1,"G1603644",0,1,0,"G1603644",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373452265","domestic","Rock Pigeon","Columba livia","6","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:09:00","obsr690941","S27512632","Traveling",27,0.15,8,1,"G1599471",0,1,0,"G1599471",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374015487","domestic","Rock Pigeon","Columba livia","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:35:00","obsr550321","S27565418","Stationary",15,NA,10,1,"G1603631",0,1,0,"G1603631",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373347083","domestic","Rock Pigeon","Columba livia","9","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:11:00","obsr535869","S27503570","Stationary",24,NA,6,1,"G1601221",0,1,0,"G1601221",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373460497","domestic","Rock Pigeon","Columba livia","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:52:00","obsr690939","S27513313","Stationary",15,NA,8,1,"G1599470",0,1,0,"G1599470",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373024448","domestic","Rock Pigeon","Columba livia","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:17:00","obsr690939","S27474570","Stationary",16,NA,8,1,"G1599123",0,1,0,"G1599123",2,43,12,2016,2015
