"COMMON.NAME","freq"
"Hume's Lark",0.000694444444444444
"Tibetan Partridge",0.000694444444444444
"Tree Pipit",0.000694444444444444
"accentor sp.",0.000684931506849315
"Bay-backed Shrike",0.000684931506849315
"diurnal raptor sp.",0.000684931506849315
"finch sp.",0.000684931506849315
"Fork-tailed/Square-tailed Drongo-Cuckoo",0.000684931506849315
"francolin sp.",0.000684931506849315
"Great Slaty Woodpecker",0.000684931506849315
"Great Thick-knee",0.000684931506849315
"Green-winged Teal",0.000684931506849315
"Green/Greenish Warbler",0.000684931506849315
"Gyps sp.",0.000684931506849315
"Oriental Scops-Owl",0.000684931506849315
"Passer sp.",0.000684931506849315
"Psilopogon sp.",0.000684931506849315
"Purple Heron",0.000684931506849315
"sunbird sp.",0.000684931506849315
"Tawny-bellied Babbler",0.000684931506849315
"Tawny Fish-Owl",0.000684931506849315
"thrush sp.",0.000684931506849315
"West Himalayan Bush Warbler",0.000684931506849315
"White-rumped Needletail",0.000684931506849315
"White-throated/White-browed Fantail",0.000684931506849315
"Woolly-necked Stork",0.000684931506849315
"Yellow-billed/Red-billed Blue-Magpie",0.000684931506849315
"Yellow-wattled Lapwing",0.000684931506849315
"Bonelli's Eagle",0.000680272108843537
"Brown-capped Pygmy Woodpecker",0.000680272108843537
"Himalayan Snowcock",0.000680272108843537
"Red-breasted Flycatcher",0.000680272108843537
"River Tern",0.000680272108843537
"Sand Lark",0.000680272108843537
"Tibetan Blackbird",0.000680272108843537
"treecreeper sp.",0.000680272108843537
"White-throated Tit",0.000680272108843537
